date,region,product,stock_level,warehouse_capacity
2024-08-24,APAC,B,1148,8875
2024-08-24,APAC,C,2039,8242
2024-08-25,LATAM,A,5272,9526
2024-08-25,LATAM,B,843,9005
2024-08-25,LATAM,C,8926,8427
2024-08-25,NA,A,209,8048
2024-08-25,NA,B,12580,11926
2024-08-25,NA,C,1249,9837
2024-08-25,EU,A,14805,14464
2024-08-25,EU,B,486,11098
2024-08-25,EU,C,3575,14454
2024-08-25,APAC,A,13950,14276
2024-08-25,APAC,B,1481,12161
2024-08-25,APAC,C,8121,14985
2024-08-26,LATAM,A,10906,10702
2024-08-26,LATAM,B,2120,12136
2024-08-26,LATAM,C,951,8357
2024-08-26,NA,A,5198,9577
2024-08-26,NA,B,12244,13503
2024-08-26,NA,C,11973,12653
2024-08-26,EU,A,10071,8607
2024-08-26,EU,B,5791,10339
2024-08-26,EU,C,11811,12390
2024-08-26,APAC,A,8375,11402
2024-08-26,APAC,B,8094,8723
2024-08-26,APAC,C,12944,13321
2024-08-27,LATAM,A,7827,14523
2024-08-27,LATAM,B,8322,12604
2024-08-27,LATAM,C,11488,9884
2024-08-27,NA,A,9904,13296
2024-08-27,NA,B,5844,8327
2024-08-27,NA,C,7027,11216
2024-08-27,EU,A,4757,10810
2024-08-27,EU,B,4248,12798
2024-08-27,EU,C,8458,12012
2024-08-27,APAC,A,4519,8305
2024-08-27,APAC,B,4243,8290
2024-08-27,APAC,C,1227,8002
2024-08-28,LATAM,A,4305,13418
2024-08-28,LATAM,B,11316,13408
2024-08-28,LATAM,C,4945,10934
2024-08-28,NA,A,2585,11876
2024-08-28,NA,B,3451,8649
2024-08-28,NA,C,14946,14238
2024-08-28,EU,A,7738,9067
2024-08-28,EU,B,13886,14369
2024-08-28,EU,C,352,9099
2024-08-28,APAC,A,9260,10343
2024-08-28,APAC,B,2041,10844
2024-08-28,APAC,C,9807,12064
2024-08-29,LATAM,A,13642,12964
2024-08-29,LATAM,B,12467,13147
2024-08-29,LATAM,C,1149,9629
2024-08-29,NA,A,8637,8907
2024-08-29,NA,B,2683,10880
2024-08-29,NA,C,3938,9594
2024-08-29,EU,A,9515,14820
2024-08-29,EU,B,8790,8692
2024-08-29,EU,C,6992,9852
2024-08-29,APAC,A,8936,11343
2024-08-29,APAC,B,4262,14276
2024-08-29,APAC,C,9161,14476
2024-08-30,LATAM,A,4314,11009
2024-08-30,LATAM,B,9022,9313
2024-08-30,LATAM,C,9845,10260
2024-08-30,NA,A,7479,8387
2024-08-30,NA,B,1085,9145
2024-08-30,NA,C,3765,14385
2024-08-30,EU,A,7410,14325
2024-08-30,EU,B,397,10678
2024-08-30,EU,C,12006,11570
2024-08-30,APAC,A,9100,11160
2024-08-30,APAC,B,12928,11085
2024-08-30,APAC,C,6760,14160
2024-08-31,LATAM,A,1218,12327
2024-08-31,LATAM,B,14276,14547
2024-08-31,LATAM,C,-241,13683
2024-08-31,NA,A,7103,12721
2024-08-31,NA,B,-139,10193
2024-08-31,NA,C,7756,10478
2024-08-31,EU,A,4309,9648
2024-08-31,EU,B,9393,10725
2024-08-31,EU,C,4387,14391
2024-08-31,APAC,A,6153,14378
2024-08-31,APAC,B,8975,14813
2024-08-31,APAC,C,3285,10060
2024-09-01,LATAM,A,8222,13699
2024-09-01,LATAM,B,2620,11510
2024-09-01,LATAM,C,9012,9037
2024-09-01,NA,A,1856,11935
2024-09-01,NA,B,-210,8622
2024-09-01,NA,C,10136,9312
2024-09-01,EU,A,9025,14125
2024-09-01,EU,B,3714,10094
2024-09-01,EU,C,4563,10188
2024-09-01,APAC,A,1499,10135
2024-09-01,APAC,B,-65,8135
2024-09-01,APAC,C,2023,10688
2024-09-02,LATAM,A,1331,12291
2024-09-02,LATAM,B,10610,11903
2024-09-02,LATAM,C,2082,12683
2024-09-02,NA,A,13458,12104
2024-09-02,NA,B,5372,9382
2024-09-02,NA,C,6284,14177
2024-09-02,EU,A,201,11573
2024-09-02,EU,B,11209,10581
2024-09-02,EU,C,10283,10104
2024-09-02,APAC,A,4428,14643
2024-09-02,APAC,B,7833,14073
2024-09-02,APAC,C,2378,9778
2024-09-03,LATAM,A,5387,10532
2024-09-03,LATAM,B,10855,13224
2024-09-03,LATAM,C,7061,12692
2024-09-03,NA,A,6485,9164
2024-09-03,NA,B,639,12532
2024-09-03,NA,C,7205,8965
2024-09-03,EU,A,11508,10614
2024-09-03,EU,B,10434,13840
2024-09-03,EU,C,-298,8135
2024-09-03,APAC,A,2696,9241
2024-09-03,APAC,B,10492,11849
2024-09-03,APAC,C,661,8897
2024-09-04,LATAM,A,7388,12716
2024-09-04,LATAM,B,11815,11009
2024-09-04,LATAM,C,9958,13406
2024-09-04,NA,A,7761,8426
2024-09-04,NA,B,6279,8218
2024-09-04,NA,C,5170,13350
2024-09-04,EU,A,11982,11899
2024-09-04,EU,B,9825,14241
2024-09-04,EU,C,6117,10232
2024-09-04,APAC,A,11760,11442
2024-09-04,APAC,B,10073,10731
2024-09-04,APAC,C,1056,11617
2024-09-05,LATAM,A,6367,10409
2024-09-05,LATAM,B,8483,9754
2024-09-05,LATAM,C,3678,12493
2024-09-05,NA,A,9064,12359
2024-09-05,NA,B,10802,8870
2024-09-05,NA,C,6308,14173
2024-09-05,EU,A,6823,8779
2024-09-05,EU,B,2256,12444
2024-09-05,EU,C,4509,12378
2024-09-05,APAC,A,-221,11777
2024-09-05,APAC,B,7763,13726
2024-09-05,APAC,C,8633,9819
2024-09-06,LATAM,A,791,13280
2024-09-06,LATAM,B,9187,11356
2024-09-06,LATAM,C,12970,11774
2024-09-06,NA,A,7164,9277
2024-09-06,NA,B,9358,13853
2024-09-06,NA,C,11472,13430
2024-09-06,EU,A,7108,11426
2024-09-06,EU,B,8424,8804
2024-09-06,EU,C,2513,10146
2024-09-06,APAC,A,3269,8788
2024-09-06,APAC,B,1106,13002
2024-09-06,APAC,C,15361,14111
2024-09-07,LATAM,A,10656,13055
2024-09-07,LATAM,B,10658,10440
2024-09-07,LATAM,C,12021,13006
2024-09-07,NA,A,4347,9754
2024-09-07,NA,B,7237,12611
2024-09-07,NA,C,5144,13450
2024-09-07,EU,A,9304,12293
2024-09-07,EU,B,9097,10022
2024-09-07,EU,C,14679,12683
2024-09-07,APAC,A,5946,11757
2024-09-07,APAC,B,11652,12337
2024-09-07,APAC,C,9578,8452
2024-09-08,LATAM,A,4634,9288
2024-09-08,LATAM,B,6168,8094
2024-09-08,LATAM,C,1489,13828
2024-09-08,NA,A,15070,14219
2024-09-08,NA,B,8500,10443
2024-09-08,NA,C,1069,9743
2024-09-08,EU,A,9293,8277
2024-09-08,EU,B,5570,8635
2024-09-08,EU,C,10534,14802
2024-09-08,APAC,A,3246,11828
2024-09-08,APAC,B,8228,14741
2024-09-08,APAC,C,8348,10533
2024-09-09,LATAM,A,6325,11707
2024-09-09,LATAM,B,12612,12130
2024-09-09,LATAM,C,11162,13634
2024-09-09,NA,A,6,9638
2024-09-09,NA,B,3627,10064
2024-09-09,NA,C,12656,12248
2024-09-09,EU,A,930,8898
2024-09-09,EU,B,12268,11880
2024-09-09,EU,C,3811,11281
2024-09-09,APAC,A,9508,13143
2024-09-09,APAC,B,8575,14518
2024-09-09,APAC,C,6571,8385
2024-09-10,LATAM,A,9178,13331
2024-09-10,LATAM,B,5965,11867
2024-09-10,LATAM,C,5797,12910
2024-09-10,NA,A,13540,13169
2024-09-10,NA,B,8257,13090
2024-09-10,NA,C,5017,10828
2024-09-10,EU,A,3454,9204
2024-09-10,EU,B,864,12851
2024-09-10,EU,C,13223,13159
2024-09-10,APAC,A,739,10392
2024-09-10,APAC,B,6466,8989
2024-09-10,APAC,C,3910,11573
2024-09-11,LATAM,A,9193,13084
2024-09-11,LATAM,B,2804,13295
2024-09-11,LATAM,C,9773,10355
2024-09-11,NA,A,7408,8198
2024-09-11,NA,B,5466,14828
2024-09-11,NA,C,2043,10196
2024-09-11,EU,A,7366,10291
2024-09-11,EU,B,2340,12771
2024-09-11,EU,C,3243,8246
2024-09-11,APAC,A,6276,13473
2024-09-11,APAC,B,2260,8220
2024-09-11,APAC,C,3290,10016
2024-09-12,LATAM,A,10424,11453
2024-09-12,LATAM,B,11526,11707
2024-09-12,LATAM,C,9250,8305
2024-09-12,NA,A,4509,9526
2024-09-12,NA,B,10146,9715
2024-09-12,NA,C,865,11441
2024-09-12,EU,A,9784,11095
2024-09-12,EU,B,5964,10538
2024-09-12,EU,C,11292,11413
2024-09-12,APAC,A,6464,9241
2024-09-12,APAC,B,6749,12829
2024-09-12,APAC,C,15681,13804
2024-09-13,LATAM,A,13270,12006
2024-09-13,LATAM,B,4512,9133
2024-09-13,LATAM,C,9705,9653
2024-09-13,NA,A,8174,10162
2024-09-13,NA,B,765,9184
2024-09-13,NA,C,4696,14474
2024-09-13,EU,A,2405,12292
2024-09-13,EU,B,2223,14365
2024-09-13,EU,C,2974,14576
2024-09-13,APAC,A,10938,14711
2024-09-13,APAC,B,5307,9677
2024-09-13,APAC,C,8133,10461
2024-09-14,LATAM,A,3993,13292
2024-09-14,LATAM,B,7754,9997
2024-09-14,LATAM,C,2744,8757
2024-09-14,NA,A,297,9329
2024-09-14,NA,B,6408,9610
2024-09-14,NA,C,124,8773
2024-09-14,EU,A,1638,12650
2024-09-14,EU,B,8900,9580
2024-09-14,EU,C,6052,12400
2024-09-14,APAC,A,15928,14887
2024-09-14,APAC,B,5827,9253
2024-09-14,APAC,C,7008,9462
2024-09-15,LATAM,A,11444,12953
2024-09-15,LATAM,B,5396,14447
2024-09-15,LATAM,C,9444,9315
2024-09-15,NA,A,3853,8458
2024-09-15,NA,B,7685,11679
2024-09-15,NA,C,4349,13288
2024-09-15,EU,A,13273,11830
2024-09-15,EU,B,9528,9096
2024-09-15,EU,C,933,12885
2024-09-15,APAC,A,3127,11403
2024-09-15,APAC,B,6525,13661
2024-09-15,APAC,C,13488,14583
2024-09-16,LATAM,A,3569,8393
2024-09-16,LATAM,B,7747,12650
2024-09-16,LATAM,C,7567,13317
2024-09-16,NA,A,11478,11430
2024-09-16,NA,B,9780,9886
2024-09-16,NA,C,15562,13953
2024-09-16,EU,A,1,10680
2024-09-16,EU,B,5452,13139
2024-09-16,EU,C,4708,9898
2024-09-16,APAC,A,10332,9518
2024-09-16,APAC,B,969,12082
2024-09-16,APAC,C,2574,14798
2024-09-17,LATAM,A,5793,11282
2024-09-17,LATAM,B,4425,11423
2024-09-17,LATAM,C,7789,11430
2024-09-17,NA,A,4649,12137
2024-09-17,NA,B,9830,10376
2024-09-17,NA,C,3973,11978
2024-09-17,EU,A,5388,9895
2024-09-17,EU,B,5169,9881
2024-09-17,EU,C,1554,8199
2024-09-17,APAC,A,2362,8430
2024-09-17,APAC,B,13141,14136
2024-09-17,APAC,C,16655,14922
2024-09-18,LATAM,A,3132,11630
2024-09-18,LATAM,B,4592,11416
2024-09-18,LATAM,C,2273,10721
2024-09-18,NA,A,6200,11143
2024-09-18,NA,B,10648,10107
2024-09-18,NA,C,4895,13797
2024-09-18,EU,A,11381,11249
2024-09-18,EU,B,2692,8347
2024-09-18,EU,C,8940,14574
2024-09-18,APAC,A,3376,9210
2024-09-18,APAC,B,819,12598
2024-09-18,APAC,C,10235,8367
2024-09-19,LATAM,A,-331,13102
2024-09-19,LATAM,B,10721,9020
2024-09-19,LATAM,C,15842,14382
2024-09-19,NA,A,8902,9795
2024-09-19,NA,B,5763,11917
2024-09-19,NA,C,5053,10393
2024-09-19,EU,A,6647,14670
2024-09-19,EU,B,9563,9163
2024-09-19,EU,C,11740,9772
2024-09-19,APAC,A,10973,13280
2024-09-19,APAC,B,7897,9856
2024-09-19,APAC,C,7642,11510
2024-09-20,LATAM,A,-222,13452
2024-09-20,LATAM,B,14162,12877
2024-09-20,LATAM,C,10336,9646
2024-09-20,NA,A,2775,14282
2024-09-20,NA,B,10835,9750
2024-09-20,NA,C,8353,11543
2024-09-20,EU,A,9585,8493
2024-09-20,EU,B,9031,9601
2024-09-20,EU,C,9922,11977
2024-09-20,APAC,A,6980,9571
2024-09-20,APAC,B,4342,9233
2024-09-20,APAC,C,6217,8578
2024-09-21,LATAM,A,14172,13117
2024-09-21,LATAM,B,3095,10980
2024-09-21,LATAM,C,9036,14456
2024-09-21,NA,A,4104,10905
2024-09-21,NA,B,3522,13523
2024-09-21,NA,C,11899,12616
2024-09-21,EU,A,13547,14236
2024-09-21,EU,B,8901,12690
2024-09-21,EU,C,2228,13155
2024-09-21,APAC,A,2146,12930
2024-09-21,APAC,B,974,9566
2024-09-21,APAC,C,11994,10226
2024-09-22,LATAM,A,4505,8801
2024-09-22,LATAM,B,2959,14563
2024-09-22,LATAM,C,11411,13747
2024-09-22,NA,A,11641,12082
2024-09-22,NA,B,-54,14374
2024-09-22,NA,C,10258,13971
2024-09-22,EU,A,6730,11215
2024-09-22,EU,B,5786,11010
2024-09-22,EU,C,4945,8852
2024-09-22,APAC,A,2150,11542
2024-09-22,APAC,B,11190,10815
2024-09-22,APAC,C,11938,13271
2024-09-23,LATAM,A,355,10934
2024-09-23,LATAM,B,1487,8370
2024-09-23,LATAM,C,1524,8686
2024-09-23,NA,A,563,14298
2024-09-23,NA,B,2975,14111
2024-09-23,NA,C,2613,10546
2024-09-23,EU,A,1141,11956
2024-09-23,EU,B,1055,14108
2024-09-23,EU,C,12836,11233
2024-09-23,APAC,A,12573,14731
2024-09-23,APAC,B,8337,9349
2024-09-23,APAC,C,7945,11404
2024-09-24,LATAM,A,10218,11581
2024-09-24,LATAM,B,2543,11382
2024-09-24,LATAM,C,6349,14780
2024-09-24,NA,A,10108,11792
2024-09-24,NA,B,6372,9073
2024-09-24,NA,C,7855,8748
2024-09-24,EU,A,6009,9224
2024-09-24,EU,B,-27,11121
2024-09-24,EU,C,7701,9384
2024-09-24,APAC,A,11269,11040
2024-09-24,APAC,B,4968,10140
2024-09-24,APAC,C,1220,13487
2024-09-25,LATAM,A,1449,12743
2024-09-25,LATAM,B,3506,8413
2024-09-25,LATAM,C,1284,14331
2024-09-25,NA,A,3899,14155
2024-09-25,NA,B,14364,12830
2024-09-25,NA,C,2511,10344
2024-09-25,EU,A,13360,13785
2024-09-25,EU,B,14819,12903
2024-09-25,EU,C,-67,9261
2024-09-25,APAC,A,6188,9778
2024-09-25,APAC,B,15293,13620
2024-09-25,APAC,C,6514,14745
2024-09-26,LATAM,A,4805,11790
2024-09-26,LATAM,B,10838,9689
2024-09-26,LATAM,C,11262,9954
2024-09-26,NA,A,7752,13160
2024-09-26,NA,B,15170,14352
2024-09-26,NA,C,12368,10470
2024-09-26,EU,A,1915,8937
2024-09-26,EU,B,1572,12852
2024-09-26,EU,C,10772,10697
2024-09-26,APAC,A,13718,12716
2024-09-26,APAC,B,7956,9093
2024-09-26,APAC,C,1299,9403
2024-09-27,LATAM,A,4677,9232
2024-09-27,LATAM,B,13815,14377
2024-09-27,LATAM,C,-436,14070
2024-09-27,NA,A,8816,10379
2024-09-27,NA,B,12585,13218
2024-09-27,NA,C,2535,10335
2024-09-27,EU,A,10589,11725
2024-09-27,EU,B,5268,13553
2024-09-27,EU,C,6245,11999
2024-09-27,APAC,A,9456,9831
2024-09-27,APAC,B,1582,10952
2024-09-27,APAC,C,7818,10332
2024-09-28,LATAM,A,4330,10470
2024-09-28,LATAM,B,4538,12978
2024-09-28,LATAM,C,5002,9711
2024-09-28,NA,A,136,10197
2024-09-28,NA,B,11301,12314
2024-09-28,NA,C,11562,10559
2024-09-28,EU,A,4403,8479
2024-09-28,EU,B,4774,11110
2024-09-28,EU,C,6327,12050
2024-09-28,APAC,A,5503,8128
2024-09-28,APAC,B,11774,10808
2024-09-28,APAC,C,87,8616
2024-09-29,LATAM,A,668,9502
2024-09-29,LATAM,B,10206,14206
2024-09-29,LATAM,C,8229,14986
2024-09-29,NA,A,10722,13385
2024-09-29,NA,B,9287,8196
2024-09-29,NA,C,7030,11574
2024-09-29,EU,A,11359,12626
2024-09-29,EU,B,7259,11425
2024-09-29,EU,C,4501,9034
2024-09-29,APAC,A,362,14073
2024-09-29,APAC,B,1879,9204
2024-09-29,APAC,C,10333,8408
2024-09-30,LATAM,A,2835,8977
2024-09-30,LATAM,B,569,14347
2024-09-30,LATAM,C,5750,12408
2024-09-30,NA,A,10177,10803
2024-09-30,NA,B,109,8382
2024-09-30,NA,C,2226,8427
2024-09-30,EU,A,9836,14632
2024-09-30,EU,B,2120,10519
2024-09-30,EU,C,1530,13093
2024-09-30,APAC,A,5323,12520
2024-09-30,APAC,B,4693,13108
2024-09-30,APAC,C,9163,13021
2024-10-01,LATAM,A,-41,10445
2024-10-01,LATAM,B,7770,8954
2024-10-01,LATAM,C,7637,12300
2024-10-01,NA,A,10203,8814
2024-10-01,NA,B,970,13367
2024-10-01,NA,C,5135,14049
2024-10-01,EU,A,1826,8914
2024-10-01,EU,B,5425,8841
2024-10-01,EU,C,15170,14389
2024-10-01,APAC,A,11628,14325
2024-10-01,APAC,B,5867,11685
2024-10-01,APAC,C,3868,12022
2024-10-02,LATAM,A,11517,11927
2024-10-02,LATAM,B,996,9795
2024-10-02,LATAM,C,6293,14128
2024-10-02,NA,A,8207,14742
2024-10-02,NA,B,5872,13996
2024-10-02,NA,C,10899,10154
2024-10-02,EU,A,760,8541
2024-10-02,EU,B,9967,14487
2024-10-02,EU,C,10347,9120
2024-10-02,APAC,A,7120,8238
2024-10-02,APAC,B,10044,9339
2024-10-02,APAC,C,1439,11029
2024-10-03,LATAM,A,3463,10019
2024-10-03,LATAM,B,8704,8042
2024-10-03,LATAM,C,3975,11854
2024-10-03,NA,A,3798,8806
2024-10-03,NA,B,11206,11481
2024-10-03,NA,C,12815,10992
2024-10-03,EU,A,2017,11674
2024-10-03,EU,B,9761,11865
2024-10-03,EU,C,942,11507
2024-10-03,APAC,A,448,13980
2024-10-03,APAC,B,9157,10848
2024-10-03,APAC,C,10774,8832
2024-10-04,LATAM,A,4816,13546
2024-10-04,LATAM,B,2012,9374
2024-10-04,LATAM,C,3639,13805
2024-10-04,NA,A,7589,9173
2024-10-04,NA,B,1002,11182
2024-10-04,NA,C,10272,10916
2024-10-04,EU,A,8281,13195
2024-10-04,EU,B,3083,10802
2024-10-04,EU,C,2798,9475
2024-10-04,APAC,A,9297,13179
2024-10-04,APAC,B,5855,14263
2024-10-04,APAC,C,4723,11073
2024-10-05,LATAM,A,3608,14893
2024-10-05,LATAM,B,7750,13526
2024-10-05,LATAM,C,7862,8049
2024-10-05,NA,A,1375,13318
2024-10-05,NA,B,5211,9633
2024-10-05,NA,C,1080,9661
2024-10-05,EU,A,2726,13162
2024-10-05,EU,B,11637,14698
2024-10-05,EU,C,12035,13911
2024-10-05,APAC,A,9445,10393
2024-10-05,APAC,B,3890,10127
2024-10-05,APAC,C,12714,11394
2024-10-06,LATAM,A,7508,10502
2024-10-06,LATAM,B,5393,14529
2024-10-06,LATAM,C,216,8013
2024-10-06,NA,A,5566,12398
2024-10-06,NA,B,9648,9115
2024-10-06,NA,C,2890,8573
2024-10-06,EU,A,11336,11822
2024-10-06,EU,B,9885,8018
2024-10-06,EU,C,15693,14485
2024-10-06,APAC,A,12138,11505
2024-10-06,APAC,B,4704,12492
2024-10-06,APAC,C,7609,13390
2024-10-07,LATAM,A,10020,8677
2024-10-07,LATAM,B,6199,8070
2024-10-07,LATAM,C,9302,8695
2024-10-07,NA,A,2837,9050
2024-10-07,NA,B,7202,10526
2024-10-07,NA,C,10476,13931
2024-10-07,EU,A,1935,13944
2024-10-07,EU,B,6434,8564
2024-10-07,EU,C,-380,11170
2024-10-07,APAC,A,3237,12891
2024-10-07,APAC,B,599,10038
2024-10-07,APAC,C,12263,13998
2024-10-08,LATAM,A,5789,8541
2024-10-08,LATAM,B,-80,13951
2024-10-08,LATAM,C,8991,9035
2024-10-08,NA,A,6904,8405
2024-10-08,NA,B,2159,13160
2024-10-08,NA,C,-100,12130
2024-10-08,EU,A,8783,13495
2024-10-08,EU,B,8633,13008
2024-10-08,EU,C,6532,9299
2024-10-08,APAC,A,6346,10185
2024-10-08,APAC,B,15106,14318
2024-10-08,APAC,C,3028,12805
2024-10-09,LATAM,A,8339,9348
2024-10-09,LATAM,B,10985,12789
2024-10-09,LATAM,C,3175,14973
2024-10-09,NA,A,-442,8981
2024-10-09,NA,B,12169,14598
2024-10-09,NA,C,11352,10424
2024-10-09,EU,A,14476,12554
2024-10-09,EU,B,117,9646
2024-10-09,EU,C,6846,12560
2024-10-09,APAC,A,6756,9949
2024-10-09,APAC,B,4949,11371
2024-10-09,APAC,C,13924,13328
2024-10-10,LATAM,A,2736,13756
2024-10-10,LATAM,B,9535,10687
2024-10-10,LATAM,C,4560,9343
2024-10-10,NA,A,11807,13293
2024-10-10,NA,B,404,8222
2024-10-10,NA,C,6565,12436
2024-10-10,EU,A,-232,12736
2024-10-10,EU,B,11635,10490
2024-10-10,EU,C,5981,12473
2024-10-10,APAC,A,14602,14739
2024-10-10,APAC,B,2201,10289
2024-10-10,APAC,C,10377,9206
2024-10-11,LATAM,A,4857,12402
2024-10-11,LATAM,B,-453,9089
2024-10-11,LATAM,C,683,12272
2024-10-11,NA,A,2823,14069
2024-10-11,NA,B,8,8005
2024-10-11,NA,C,1274,9953
2024-10-11,EU,A,5495,13947
2024-10-11,EU,B,683,11152
2024-10-11,EU,C,8105,13877
2024-10-11,APAC,A,10833,13100
2024-10-11,APAC,B,9697,14227
2024-10-11,APAC,C,5405,8039
2024-10-12,LATAM,A,4603,11383
2024-10-12,LATAM,B,4540,10978
2024-10-12,LATAM,C,870,11239
2024-10-12,NA,A,1833,9605
2024-10-12,NA,B,8972,9088
2024-10-12,NA,C,1316,13322
2024-10-12,EU,A,8199,10956
2024-10-12,EU,B,2975,14274
2024-10-12,EU,C,346,11301
2024-10-12,APAC,A,7942,14806
2024-10-12,APAC,B,2642,9430
2024-10-12,APAC,C,14095,14263
2024-10-13,LATAM,A,2359,11187
2024-10-13,LATAM,B,9566,13419
2024-10-13,LATAM,C,5834,11588
2024-10-13,NA,A,6687,11039
2024-10-13,NA,B,10099,14075
2024-10-13,NA,C,2579,10149
2024-10-13,EU,A,1394,10105
2024-10-13,EU,B,28,10099
2024-10-13,EU,C,502,8749
2024-10-13,APAC,A,14488,14671
2024-10-13,APAC,B,4154,11970
2024-10-13,APAC,C,9254,10378
2024-10-14,LATAM,A,11712,11918
2024-10-14,LATAM,B,5300,9798
2024-10-14,LATAM,C,7880,10619
2024-10-14,NA,A,5288,11291
2024-10-14,NA,B,7424,13513
2024-10-14,NA,C,2539,8362
2024-10-14,EU,A,6026,8478
2024-10-14,EU,B,15998,14065
2024-10-14,EU,C,5417,10840
2024-10-14,APAC,A,5347,11301
2024-10-14,APAC,B,3022,9796
2024-10-14,APAC,C,4439,8619
2024-10-15,LATAM,A,6113,10173
2024-10-15,LATAM,B,15940,14308
2024-10-15,LATAM,C,3664,14000
2024-10-15,NA,A,13089,13212
2024-10-15,NA,B,7053,13795
2024-10-15,NA,C,-257,10975
2024-10-15,EU,A,3616,8057
2024-10-15,EU,B,1296,12283
2024-10-15,EU,C,3281,11711
2024-10-15,APAC,A,3811,11243
2024-10-15,APAC,B,-152,12467
2024-10-15,APAC,C,7433,8590
2024-10-16,LATAM,A,15869,13891
2024-10-16,LATAM,B,6673,11944
2024-10-16,LATAM,C,7269,10405
2024-10-16,NA,A,1065,13154
2024-10-16,NA,B,6249,11382
2024-10-16,NA,C,15428,14218
2024-10-16,EU,A,14642,14558
2024-10-16,EU,B,8406,11157
2024-10-16,EU,C,11903,13025
2024-10-16,APAC,A,9624,9214
2024-10-16,APAC,B,2842,8116
2024-10-16,APAC,C,8344,12470
2024-10-17,LATAM,A,12684,13520
2024-10-17,LATAM,B,5557,9452
2024-10-17,LATAM,C,14205,13645
2024-10-17,NA,A,9400,9929
2024-10-17,NA,B,8150,8384
2024-10-17,NA,C,445,10958
2024-10-17,EU,A,9808,9738
2024-10-17,EU,B,4474,10064
2024-10-17,EU,C,14281,13637
2024-10-17,APAC,A,11522,10347
2024-10-17,APAC,B,2935,8950
2024-10-17,APAC,C,4758,10180
2024-10-18,LATAM,A,4777,11871
2024-10-18,LATAM,B,13900,13135
2024-10-18,LATAM,C,3712,10558
2024-10-18,NA,A,9624,14672
2024-10-18,NA,B,7915,8763
2024-10-18,NA,C,-221,13049
2024-10-18,EU,A,11827,11205
2024-10-18,EU,B,16162,14833
2024-10-18,EU,C,10467,11845
2024-10-18,APAC,A,4739,11188
2024-10-18,APAC,B,8401,9447
2024-10-18,APAC,C,12213,14480
2024-10-19,LATAM,A,9942,13320
2024-10-19,LATAM,B,11048,11669
2024-10-19,LATAM,C,6410,11710
2024-10-19,NA,A,2899,8769
2024-10-19,NA,B,4610,11432
2024-10-19,NA,C,545,13926
2024-10-19,EU,A,6712,10828
2024-10-19,EU,B,7922,13522
2024-10-19,EU,C,14325,13555
2024-10-19,APAC,A,11903,11686
2024-10-19,APAC,B,2810,9478
2024-10-19,APAC,C,4624,9516
2024-10-20,LATAM,A,62,8604
2024-10-20,LATAM,B,2916,11389
2024-10-20,LATAM,C,12599,12477
2024-10-20,NA,A,11707,11924
2024-10-20,NA,B,13208,12842
2024-10-20,NA,C,8969,9251
2024-10-20,EU,A,36,9839
2024-10-20,EU,B,8722,13693
2024-10-20,EU,C,569,8761
2024-10-20,APAC,A,2336,14578
2024-10-20,APAC,B,6936,14224
2024-10-20,APAC,C,5810,8069
2024-10-21,LATAM,A,10420,13121
2024-10-21,LATAM,B,7188,14014
2024-10-21,LATAM,C,13162,13121
2024-10-21,NA,A,10799,11994
2024-10-21,NA,B,7123,13249
2024-10-21,NA,C,7202,13274
2024-10-21,EU,A,4558,9901
2024-10-21,EU,B,-449,8082
2024-10-21,EU,C,-378,12151
2024-10-21,APAC,A,926,8527
2024-10-21,APAC,B,6063,9842
2024-10-21,APAC,C,12122,14332
2024-10-22,LATAM,A,13663,13060
2024-10-22,LATAM,B,10140,11829
2024-10-22,LATAM,C,10846,11003
2024-10-22,NA,A,10019,10799
2024-10-22,NA,B,9632,13024
2024-10-22,NA,C,4754,10525
2024-10-22,EU,A,473,12610
2024-10-22,EU,B,9623,14382
2024-10-22,EU,C,7706,14704
2024-10-22,APAC,A,3392,9710
2024-10-22,APAC,B,4641,11545
2024-10-22,APAC,C,2694,14209
2024-10-23,LATAM,A,11590,11985
2024-10-23,LATAM,B,7143,10090
2024-10-23,LATAM,C,9414,11525
2024-10-23,NA,A,1466,9415
2024-10-23,NA,B,4549,8286
2024-10-23,NA,C,6786,12035
2024-10-23,EU,A,4605,14789
2024-10-23,EU,B,-375,13513
2024-10-23,EU,C,-366,10132
2024-10-23,APAC,A,5417,12945
2024-10-23,APAC,B,6165,8508
2024-10-23,APAC,C,3332,13894
2024-10-24,LATAM,A,4402,10760
2024-10-24,LATAM,B,7872,8981
2024-10-24,LATAM,C,577,11431
2024-10-24,NA,A,5775,9355
2024-10-24,NA,B,9174,12518
2024-10-24,NA,C,1812,14623
2024-10-24,EU,A,9396,9584
2024-10-24,EU,B,3665,12500
2024-10-24,EU,C,4330,12395
2024-10-24,APAC,A,14277,12932
2024-10-24,APAC,B,7162,13960
2024-10-24,APAC,C,8014,14671
2024-10-25,LATAM,A,589,14253
2024-10-25,LATAM,B,8722,14910
2024-10-25,LATAM,C,482,11273
2024-10-25,NA,A,1056,9149
2024-10-25,NA,B,6223,13149
2024-10-25,NA,C,724,9653
2024-10-25,EU,A,3736,13935
2024-10-25,EU,B,8981,11833
2024-10-25,EU,C,10114,9763
2024-10-25,APAC,A,507,10301
2024-10-25,APAC,B,7624,13676
2024-10-25,APAC,C,8624,9059
2024-10-26,LATAM,A,660,12047
2024-10-26,LATAM,B,7850,11967
